scenario	model	train_domain	test_domain	train_n	test_n	train_responders	train_non_responders	test_responders	test_non_responders	selected_features	pseudocount	locked_params	roc_auc	roc_auc_ci_low	roc_auc_ci_high	roc_auc_bootstrap_valid	pr_auc	brier	balanced_accuracy	sensitivity	specificity	log_loss	train_study_family	test_study_family	same_study_family	train_country	test_country	same_country	train_macro_region	test_macro_region	same_macro_region	train_treatment_scope_group	test_treatment_scope_group	same_treatment_scope_group	known_combination_ici_fraction_difference	absolute_response_rate_difference	log_train_n	log_test_n	aitchison_centroid_distance	bray_curtis_centroid_distance	jensen_shannon_distance	prevalence_l1_distance
S1_EXCLUDE_BCN12	random_forest	Spencer_US	Lee_PRIMM_UK	97	54	71	26	33	21	326	5.144767586148716e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.4444444444444444	0.28639971139971143	0.608946608946609	500	0.5846270425699437	0.24989617655273214	0.48051948051948057	0.8181818181818182	0.14285714285714285	0.696169541844368	Spencer_2021	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.12084765177548673	4.574710978503383	3.9889840465642745	1.8951555363130812	0.6409902283621296	0.5444864834515294	0.06305335421682991
S1_EXCLUDE_BCN12	random_forest	Spencer_US	Matson_US	97	38	71	26	14	24	326	5.144767586148716e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.4613095238095238	0.2722470238095238	0.6682291666666667	500	0.42139143245000577	0.32005648884217686	0.4851190476190476	0.9285714285714286	0.041666666666666664	0.8447322790392584	Spencer_2021	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_based_unspecified_mix	anti_PD1_only	0	nan	0.36353771025501896	4.574710978503383	3.6375861597263857	1.085571598218901	0.2896984855829794	0.3022554757028195	0.03619677568983824
S2_BCN12_AS_NR	elastic_net	Frankel_US	Gopalakrishnan_US	39	25	24	15	14	11	500	1.6488298996136508e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.6298701298701298	0.40259740259740256	0.8605519480519479	500	0.6981695891085733	0.24009008147428879	0.6396103896103896	0.6428571428571429	0.6363636363636364	0.6731098416792811	Frankel_2017	Gopalakrishnan_2018	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.055384615384615365	3.6635616461296463	3.2188758248682006	1.4601102198390727	0.5138555257100887	0.457773044074274	0.0727642304785162
S2_BCN12_AS_NR	elastic_net	Frankel_US	Lee_Barcelona	39	12	24	15	5	7	500	1.6488298996136508e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.2	0.0	0.47214285714285653	500	0.3271428571428571	0.33675737267576006	0.24285714285714285	0.2	0.2857142857142857	0.8753730695151033	Frankel_2017	Lee_2022_family	0	United_States	Spain	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.19871794871794873	3.6635616461296463	2.4849066497880004	2.148005799674066	0.5625705120362823	0.5030899391825384	0.08056573056573058
S2_BCN12_AS_NR	elastic_net	Frankel_US	Lee_Leeds	39	18	24	15	10	8	500	1.6488298996136508e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.16249999999999998	0.025	0.4065624999999997	500	0.41575863678804853	0.3562943466637336	0.275	0.3	0.25	0.929509602908634	Frankel_2017	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05982905982905984	3.6635616461296463	2.8903717578961645	2.0000659164923533	0.43330674562958954	0.39824176658373817	0.06973855069093164
S2_BCN12_AS_NR	elastic_net	Frankel_US	Lee_Manchester	39	25	24	15	12	13	500	1.6488298996136508e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.4935897435897436	0.2594551282051282	0.7341346153846152	500	0.5101589711458132	0.29735839299964906	0.5064102564102564	0.16666666666666666	0.8461538461538461	0.8277600690037106	Frankel_2017	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.13538461538461544	3.6635616461296463	3.2188758248682006	2.0576633286376182	0.5284366611922444	0.4800730908319456	0.07087714402000117
S2_BCN12_AS_NR	elastic_net	Frankel_US	Lee_PRIMM_NL	39	55	24	15	33	22	500	1.6488298996136508e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.534435261707989	0.37799586776859506	0.7011019283746557	500	0.6038464792259542	0.306222490975435	0.48484848484848486	0.24242424242424243	0.7272727272727273	0.8181737950818558	Frankel_2017	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.015384615384615441	3.6635616461296463	4.007333185232471	2.1537283003203482	0.5362672870971259	0.49418965792965314	0.07240103811532383
S2_BCN12_AS_NR	elastic_net	Frankel_US	Lee_PRIMM_UK	39	54	24	15	33	21	500	1.6488298996136508e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.48629148629148633	0.33477633477633484	0.6782828282828283	500	0.588578733022345	0.3207264563697464	0.46320346320346323	0.21212121212121213	0.7142857142857143	0.8518787268980885	Frankel_2017	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.004273504273504258	3.6635616461296463	3.9889840465642745	1.822480321344653	0.5029369678988839	0.44529863877920617	0.06176134271372367
S2_BCN12_AS_NR	elastic_net	Frankel_US	Matson_US	39	38	24	15	14	24	500	1.6488298996136508e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.3630952380952381	0.16666666666666666	0.5819196428571428	500	0.36601480492103344	0.31439486941857364	0.4017857142857143	0.42857142857142855	0.375	0.8410971929068417	Frankel_2017	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.2469635627530365	3.6635616461296463	3.6375861597263857	1.0679491869084694	0.4539916266983753	0.38945877784631266	0.04694336574035822
S2_BCN12_AS_NR	elastic_net	Frankel_US	Spencer_US	39	97	24	15	71	26	500	1.6488298996136508e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.5314192849404117	0.42627302275189594	0.6514219934994582	500	0.7586992737371958	0.266889936949035	0.5419826652221018	0.5070422535211268	0.5769230769230769	0.7321476965286986	Frankel_2017	Spencer_2021	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.11657414750198247	3.6635616461296463	4.574710978503383	1.37106100772541	0.4428438885729916	0.3915311991633044	0.059063371581780995
S2_BCN12_AS_NR	elastic_net	Gopalakrishnan_US	Frankel_US	25	39	14	11	24	15	386	2.5004030649745586e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.4666666666666667	0.2735416666666667	0.6460416666666665	500	0.5843114879159322	0.28258342657627333	0.425	0.25	0.6	0.7618111175177325	Gopalakrishnan_2018	Frankel_2017	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.055384615384615365	3.2188758248682006	3.6635616461296463	1.4601102198390727	0.5138555257100887	0.457773044074274	0.0727642304785162
S2_BCN12_AS_NR	elastic_net	Gopalakrishnan_US	Lee_Barcelona	25	12	14	11	5	7	386	2.5004030649745586e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.22857142857142856	0.0	0.5714285714285714	500	0.34606060606060607	0.2949048078431733	0.3857142857142857	0.2	0.5714285714285714	0.7875917342870474	Gopalakrishnan_2018	Lee_2022_family	0	United_States	Spain	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.14333333333333337	3.2188758248682006	2.4849066497880004	1.7464261293987988	0.43864029899351553	0.4368346369614659	0.07725321239606954
S2_BCN12_AS_NR	elastic_net	Gopalakrishnan_US	Lee_Leeds	25	18	14	11	10	8	386	2.5004030649745586e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.35	0.10593750000000002	0.6000000000000001	500	0.5056395891690009	0.289555847625911	0.3	0.6	0.0	0.7754685676149394	Gopalakrishnan_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.004444444444444473	3.2188758248682006	2.8903717578961645	2.0440113218725884	0.6134426055677813	0.5216269539720565	0.08646107331821616
S2_BCN12_AS_NR	elastic_net	Gopalakrishnan_US	Lee_Manchester	25	25	14	11	12	13	386	2.5004030649745586e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.5384615384615384	0.29791666666666666	0.7790064102564102	500	0.6495701587906966	0.25161526715208443	0.40705128205128205	0.5833333333333334	0.23076923076923078	0.6960814187783761	Gopalakrishnan_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.08000000000000007	3.2188758248682006	3.2188758248682006	2.156186223234672	0.7155554538377515	0.6032222163102883	0.08168707482993197
S2_BCN12_AS_NR	elastic_net	Gopalakrishnan_US	Lee_PRIMM_NL	25	55	14	11	33	22	386	2.5004030649745586e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.7066115702479339	0.5502410468319558	0.8360881542699725	500	0.8010136601610743	0.2276980465763665	0.5984848484848485	0.8787878787878788	0.3181818181818182	0.6479079369013413	Gopalakrishnan_2018	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.22	0.039999999999999925	3.2188758248682006	4.007333185232471	2.1884513111812445	0.7745689314443972	0.6511689475893659	0.07338528138528139
S2_BCN12_AS_NR	elastic_net	Gopalakrishnan_US	Lee_PRIMM_UK	25	54	14	11	33	21	386	2.5004030649745586e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.598845598845599	0.42712842712842713	0.7532467532467533	500	0.7003392759082647	0.23313151928001283	0.577922077922078	0.7272727272727273	0.42857142857142855	0.6584646630827186	Gopalakrishnan_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.53	0.05111111111111111	3.2188758248682006	3.9889840465642745	2.0629884886791996	0.7029774214674973	0.5924470851118022	0.07848122952884858
S2_BCN12_AS_NR	elastic_net	Gopalakrishnan_US	Matson_US	25	38	14	11	14	24	386	2.5004030649745586e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.5595238095238095	0.35104166666666664	0.7426339285714285	500	0.46738188472028697	0.23652912619588415	0.5625	0.5	0.625	0.6647568686063626	Gopalakrishnan_2018	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	anti_PD1_only	1	0.0	0.19157894736842113	3.2188758248682006	3.6375861597263857	1.1378781135158458	0.32940473391192715	0.35644838628752057	0.0470108604845447
S2_BCN12_AS_NR	elastic_net	Gopalakrishnan_US	Spencer_US	25	97	14	11	71	26	386	2.5004030649745586e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.47833152762730224	0.33740520043336947	0.6127573131094257	500	0.7202832047865091	0.2713459137106096	0.4926868905742145	0.4084507042253521	0.5769230769230769	0.7374443701589533	Gopalakrishnan_2018	Spencer_2021	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	anti_PD1_based_unspecified_mix	0	nan	0.17195876288659784	3.2188758248682006	4.574710978503383	0.8663222398807107	0.3242323634033718	0.32656385568073787	0.033931879280921985
S2_BCN12_AS_NR	elastic_net	Lee_Barcelona	Frankel_US	12	39	5	7	24	15	500	1.0246076956438827e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.4111111111111111	0.23041666666666666	0.5931249999999999	500	0.5627371951157281	0.2562025774714098	0.45	0.5	0.4	0.705624424267973	Lee_2022_family	Frankel_2017	0	Spain	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.19871794871794873	2.4849066497880004	3.6635616461296463	2.148005799674066	0.5625705120362823	0.5030899391825384	0.08056573056573058
S2_BCN12_AS_NR	elastic_net	Lee_Barcelona	Gopalakrishnan_US	12	25	5	7	14	11	500	1.0246076956438827e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.4675324675324675	0.25633116883116885	0.7272727272727273	500	0.5650213867531618	0.2533481093712491	0.5422077922077922	0.35714285714285715	0.7272727272727273	0.699894228972462	Lee_2022_family	Gopalakrishnan_2018	0	Spain	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.14333333333333337	2.4849066497880004	3.2188758248682006	1.7464261293987988	0.43864029899351553	0.4368346369614659	0.07725321239606954
S2_BCN12_AS_NR	elastic_net	Lee_Barcelona	Lee_Leeds	12	18	5	7	10	8	500	1.0246076956438827e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.6125	0.325	0.8815624999999997	500	0.682014652014652	0.24924954976440766	0.525	0.3	0.75	0.6915736681350857	Lee_2022_family	Lee_2022_family	1	Spain	United_Kingdom	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.1388888888888889	2.4849066497880004	2.8903717578961645	1.900081845184206	0.5949875337870366	0.5175184809533883	0.0664525069286974
S2_BCN12_AS_NR	elastic_net	Lee_Barcelona	Lee_Manchester	12	25	5	7	12	13	500	1.0246076956438827e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.48717948717948717	0.2564102564102564	0.714903846153846	500	0.49376595082477437	0.2521461007794877	0.47115384615384615	0.25	0.6923076923076923	0.6974860296531884	Lee_2022_family	Lee_2022_family	1	Spain	United_Kingdom	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.0633333333333333	2.4849066497880004	3.2188758248682006	2.2125872071199106	0.699237363642387	0.5968096276682744	0.0739697656840514
S2_BCN12_AS_NR	elastic_net	Lee_Barcelona	Lee_PRIMM_NL	12	55	5	7	33	22	500	1.0246076956438827e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.3236914600550964	0.1893595041322314	0.46635674931129467	500	0.5076940416295007	0.2665952719133871	0.4015151515151515	0.12121212121212122	0.6818181818181818	0.7264967614183685	Lee_2022_family	Lee_2022_family	1	Spain	Netherlands	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.1833333333333333	2.4849066497880004	4.007333185232471	2.2654600312628763	0.7635200611439845	0.6434861265694625	0.0709798666941524
S2_BCN12_AS_NR	elastic_net	Lee_Barcelona	Lee_PRIMM_UK	12	54	5	7	33	21	500	1.0246076956438827e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.5281385281385281	0.3686507936507937	0.7056998556998556	500	0.654241007937745	0.25144401483998635	0.5541125541125541	0.3939393939393939	0.7142857142857143	0.6960611555021246	Lee_2022_family	Lee_2022_family	1	Spain	United_Kingdom	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.19444444444444448	2.4849066497880004	3.9889840465642745	2.1906652798974484	0.6864949908918968	0.594816419606938	0.07321323591164862
S2_BCN12_AS_NR	elastic_net	Lee_Barcelona	Matson_US	12	38	5	7	14	24	500	1.0246076956438827e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.47619047619047616	0.28995535714285714	0.6622767857142857	500	0.35171891760428264	0.2568904655718642	0.44940476190476186	0.35714285714285715	0.5416666666666666	0.7070406852679372	Lee_2022_family	Matson_2018	0	Spain	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.04824561403508776	2.4849066497880004	3.6375861597263857	1.9036925455120652	0.5117333886100498	0.4641582272842964	0.07052750924931375
S2_BCN12_AS_NR	elastic_net	Lee_Barcelona	Spencer_US	12	97	5	7	71	26	500	1.0246076956438827e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.4875406283856988	0.35262730227518957	0.6018418201516794	500	0.7594961431515836	0.2470236532329979	0.49837486457204766	0.5352112676056338	0.46153846153846156	0.6871383608399935	Lee_2022_family	Spencer_2021	0	Spain	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.3152920962199312	2.4849066497880004	4.574710978503383	1.391846202645219	0.4289819163420409	0.40151921943678875	0.059569784385690126
S2_BCN12_AS_NR	elastic_net	Lee_Leeds	Frankel_US	18	39	10	8	24	15	500	1.0661815682701918e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.38055555555555554	0.20409722222222224	0.5890277777777777	500	0.5362602682750525	0.26495168757134363	0.44166666666666665	0.75	0.13333333333333333	0.7252730503934506	Lee_2022_family	Frankel_2017	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05982905982905984	2.8903717578961645	3.6635616461296463	2.0000659164923533	0.43330674562958954	0.39824176658373817	0.06973855069093164
S2_BCN12_AS_NR	elastic_net	Lee_Leeds	Gopalakrishnan_US	18	25	10	8	14	11	500	1.0661815682701918e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.4805194805194805	0.24334415584415586	0.7272727272727273	500	0.625925380457667	0.2629558932174758	0.44805194805194803	0.7142857142857143	0.18181818181818182	0.719521754467803	Lee_2022_family	Gopalakrishnan_2018	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.004444444444444473	2.8903717578961645	3.2188758248682006	2.0440113218725884	0.6134426055677813	0.5216269539720565	0.08646107331821616
S2_BCN12_AS_NR	elastic_net	Lee_Leeds	Lee_Barcelona	18	12	10	8	5	7	500	1.0661815682701918e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.7142857142857143	0.4	0.9714285714285715	500	0.6866666666666665	0.23855217940974152	0.5428571428571429	0.8	0.2857142857142857	0.670544754841406	Lee_2022_family	Lee_2022_family	1	United_Kingdom	Spain	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.1388888888888889	2.8903717578961645	2.4849066497880004	1.900081845184206	0.5949875337870366	0.5175184809533883	0.0664525069286974
S2_BCN12_AS_NR	elastic_net	Lee_Leeds	Lee_Manchester	18	25	10	8	12	13	500	1.0661815682701918e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.49358974358974356	0.24999999999999997	0.7533653846153845	500	0.6277324668085539	0.2748616763103576	0.41025641025641024	0.6666666666666666	0.15384615384615385	0.74379221118329	Lee_2022_family	Lee_2022_family	1	United_Kingdom	United_Kingdom	1	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.0755555555555556	2.8903717578961645	3.2188758248682006	1.5545824937549038	0.47164689705627394	0.4330400701509546	0.05555555555555555
S2_BCN12_AS_NR	elastic_net	Lee_Leeds	Lee_PRIMM_NL	18	55	10	8	33	22	500	1.0661815682701918e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.45041322314049587	0.29941460055096425	0.6178030303030303	500	0.6195092531302205	0.2532208800196868	0.44696969696969696	0.6666666666666666	0.22727272727272727	0.6999557362891595	Lee_2022_family	Lee_2022_family	1	United_Kingdom	Netherlands	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.0444444444444444	2.8903717578961645	4.007333185232471	1.5566246650097413	0.4778931549680615	0.43468033313280113	0.058371927895737426
S2_BCN12_AS_NR	elastic_net	Lee_Leeds	Lee_PRIMM_UK	18	54	10	8	33	21	500	1.0661815682701918e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.5252525252525253	0.36356421356421353	0.7028138528138528	500	0.6539260215875312	0.2452291340769557	0.5367965367965368	0.7878787878787878	0.2857142857142857	0.683748965738361	Lee_2022_family	Lee_2022_family	1	United_Kingdom	United_Kingdom	1	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05555555555555558	2.8903717578961645	3.9889840465642745	1.4223043524177503	0.4473893542658809	0.4113155539569585	0.05030654237003443
S2_BCN12_AS_NR	elastic_net	Lee_Leeds	Matson_US	18	38	10	8	14	24	500	1.0661815682701918e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.34523809523809523	0.17559523809523808	0.5253720238095236	500	0.2969085779915614	0.28618735270540885	0.43154761904761907	0.5714285714285714	0.2916666666666667	0.7685218347916134	Lee_2022_family	Matson_2018	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.18713450292397665	2.8903717578961645	3.6375861597263857	1.9771596498918715	0.5811823747640369	0.49020061089929295	0.07011311347150946
S2_BCN12_AS_NR	elastic_net	Lee_Leeds	Spencer_US	18	97	10	8	71	26	500	1.0661815682701918e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.4761646803900325	0.34504333694474537	0.6079360780065005	500	0.7141617627362885	0.23919404615790793	0.5148970747562297	0.7605633802816901	0.2692307692307692	0.6713718533109788	Lee_2022_family	Spencer_2021	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.1764032073310423	2.8903717578961645	4.574710978503383	1.8343999907642503	0.5462421632104126	0.47054562970191266	0.0711516832773583
